,id,proba,label
3405,1235,-0.0005953101596484581,1
7288,1236,-8.042566935221354,0
6016,1243,-7.355260531107584,0
7653,1245,-2.365619391202926,1
8295,1247,-0.0018009960767813027,1
3519,1256,-0.0005436260156178224,1
7276,1258,-0.0004681480980555837,1
3780,1264,-8.601857503255209,0
5713,1269,-0.0006917292921571061,1
1264,1274,-6.354495525360107,0
1019,1275,-5.8079226811726885,0
3243,1276,-6.953790982564289,0
1734,1293,-8.319714546203612,0
2733,1295,-0.0013180840760469434,1
2190,1327,-6.573496341705321,0
6771,1329,-7.904447078704831,0
6950,1349,-0.01346345862839371,1
2771,1379,-7.6380737622578945,0
7403,1382,-5.854733467102051,0
347,1389,-7.455478986104328,0
490,1392,-7.101180553436278,0
5836,1395,-0.02392451022751629,1
5171,1423,-8.053000926971437,0
8230,1436,-0.0003604619511558364,1
7624,1439,-8.270985762278237,0
4953,1452,-8.13276433944702,0
5774,1465,-4.697974999745687,0
5246,1467,-0.0016993273554059365,1
998,1468,-5.644848505655924,0
3158,1469,-0.000275081848182405,1
5122,1472,-6.914199670155842,0
778,1475,-0.00036763783524899435,1
7656,1476,-7.51790714263916,0
4328,1483,-6.890608310699463,0
3542,1487,-0.00034511562747259933,1
610,1492,-7.272958278656003,0
3709,1497,-0.016417984074602522,1
5393,1498,-3.72249972820282,0
495,1524,-5.445970694224039,0
655,1526,-6.619880994160969,0
6729,1527,-6.710329691569009,0
6791,1529,-7.598315556844074,0
4187,1546,-0.0003335624108634268,1
8159,1547,-6.616947650909424,0
8270,1548,-4.15930700302124,0
7975,1564,-7.759825865427652,0
1667,1568,-0.0008559686248190701,1
38,1569,-6.719456672668456,0
1951,1576,-6.508804003397622,0
2272,1578,-0.000676617375575006,1
6990,1579,-0.1626657808665186,1
2852,1589,-0.0009083009984654683,1
2576,1598,-0.215018507752878,1
2833,1637,-5.961402734120687,0
989,1642,-0.0018533023345905046,1
6660,1643,-0.002298103645443916,1
8393,1649,-0.0009907244433028004,1
3767,1653,-4.136225304255882,0
521,1658,-6.7188064257303886,0
4231,1672,-6.128403027852378,0
2910,1682,-0.00029200765614708263,1
3632,1694,-6.7942256927490225,0
5365,1698,-6.3712592124938965,0
6592,1734,-5.116310636202494,0
5235,1736,-6.7994591395060215,0
5482,1743,-7.82810115814209,0
5414,1746,-7.2872549692789725,0
1114,1749,-7.33842897415161,0
6493,1756,-7.5467950503031425,0
8292,1763,-7.4394179979960136,0
8504,1768,-8.110490798950195,0
1059,1793,-0.0003669985938662042,1
8171,1794,-6.206992944081623,0
4331,1823,-4.166682243347168,0
7316,1827,-7.3864534695943185,0
3037,1829,-2.3611726831489555,0
6232,1835,-4.895334879557292,0
1376,1842,-8.458916346232098,0
101,1845,-4.369070172309876,0
5144,1854,-6.831089496612549,0
2203,1875,-5.11818520228068,0
6560,1892,-7.708190282185871,0
7856,1894,-5.971289475758869,0
359,1896,-3.793130954106649,0
4822,1924,-0.0028630115557461977,1
5626,1943,-1.150941711734049,1
8282,1953,-0.0004330068525935833,1
8250,1954,-6.142621080080668,0
5762,1956,-7.869780381520588,0
6914,1962,-7.343721230824787,0
8188,1972,-8.406800746917725,0
1367,1974,-6.410853385925293,0
4764,1975,-0.0010460502429244418,1
317,2139,-7.5117422739664725,0
20,2146,-6.217150449752808,0
6926,2153,-7.99773613611857,0
6742,2156,-7.735274632771809,0
4542,2158,-0.0006550098090277363,1
5026,2165,-0.00026246091874782,1
4753,2168,-7.456137816111246,0
7817,2169,-0.009187425738976648,1
3911,2185,-4.167559504508971,0
2629,2194,-7.383783181508383,0
3052,2315,-7.958985805511475,0
5537,2316,-7.269233544667561,0
2836,2317,-0.0005489963514264673,1
8216,2351,-0.00040554166965497035,1
6360,2358,-0.0014265934199405215,1
8112,2365,-7.4852574666341125,0
8197,2367,-7.393803119659424,0
7191,2371,-0.003996198996901512,1
5902,2374,-0.0028286354936426497,1
5725,2381,-0.0007382936892099679,1
4827,2384,-6.583196957906088,0
2725,2385,-7.140889644622803,0
7672,2389,-0.0004678004188463092,1
2136,2413,-4.014941414197287,0
3036,2431,-0.0012367752691109974,1
5980,2435,-0.0012281387850331766,1
3802,2439,-5.312885920206705,0
4740,2456,-7.5382998784383135,0
1396,2457,-0.0015479379411165912,1
2611,2459,-7.150416374206543,0
4665,2461,-7.716875712076822,0
1959,2467,-6.3105376561482736,0
5228,2471,-7.813373565673827,0
2755,2475,-5.2801341215769435,0
75,2476,-7.237277030944824,0
8170,2481,-0.00038301430079930765,1
7255,2483,-7.2009305953979466,0
236,2485,-6.328554630279541,0
59,2497,-6.972266356150309,0
692,2519,-7.07682164510091,0
5336,2536,-5.9402011235555,0
6628,2537,-7.244451204935709,0
5750,2538,-5.784129937489826,0
5939,2543,-7.5030121803283665,0
1706,2548,-8.572003523508707,0
5298,2561,-0.00043827334108452004,1
2691,2571,-7.928530534108479,0
6609,2576,-7.425291538238525,0
3893,2581,-0.285816888557747,1
8561,2593,-6.974097410837809,0
2800,2594,-0.002790026686852798,1
