,id,proba,label
3405,1235,8.054794311523438,0
7288,1236,-9.69417953491211,0
6016,1243,-9.057357788085938,0
7653,1245,-5.422281742095947,0
8295,1247,7.052689552307129,0
3519,1256,6.519162654876709,0
7276,1258,7.865750312805176,0
3780,1264,-8.800030708312988,0
5713,1269,6.803590774536133,0
1264,1274,-7.52470588684082,0
1019,1275,-8.282655715942383,0
3243,1276,-9.453124046325684,0
1734,1293,-8.287476539611816,0
2733,1295,7.528447151184082,0
2190,1327,-7.711658954620361,0
6771,1329,-8.717272758483888,0
6950,1349,-1.2984542846679688,0
2771,1379,-9.504222869873047,0
7403,1382,-7.338459491729736,0
347,1389,-9.467151641845703,0
490,1392,-8.437399864196777,0
5836,1395,3.076920747756958,0
5171,1423,-9.837428092956543,0
8230,1436,7.7001590728759775,0
7624,1439,-9.922796249389648,0
4953,1452,-9.344991683959961,0
5774,1465,-0.9604859352111816,0
5246,1467,-3.918554544448853,0
998,1468,-4.3486595153808585,0
3158,1469,7.748927116394043,0
5122,1472,-8.068122863769531,0
778,1475,8.262590408325195,0
7656,1476,-9.516714096069336,0
4328,1483,-9.477775573730467,0
3542,1487,7.8917808532714835,0
610,1492,-7.417245388031006,0
3709,1497,-3.700848817825317,0
5393,1498,-7.1092567443847665,0
495,1524,-8.737297058105469,0
655,1526,-7.986494064331055,0
6729,1527,-9.020647048950195,0
6791,1529,-8.116340637207031,0
4187,1546,8.100255966186522,0
8159,1547,-9.821563720703123,0
8270,1548,-5.7069435119628915,0
7975,1564,-9.319398880004883,0
1667,1568,6.687394142150879,0
38,1569,-2.045959711074829,0
1951,1576,-8.639379501342772,0
2272,1578,6.90146541595459,0
6990,1579,6.9567604064941415,0
2852,1589,5.573492527008057,0
2576,1598,-7.699759006500244,0
2833,1637,-7.138794898986816,0
989,1642,7.624408721923827,0
6660,1643,3.79343581199646,0
8393,1649,7.1435484886169425,0
3767,1653,5.7345290184021,0
521,1658,-9.57318878173828,0
4231,1672,-8.283226013183594,0
2910,1682,8.243529319763184,0
3632,1694,-6.540536880493164,0
5365,1698,-5.177824020385742,0
6592,1734,-6.544135093688965,0
5235,1736,-8.421533584594728,0
5482,1743,-9.568448066711426,0
5414,1746,-9.28548812866211,0
1114,1749,-8.742632865905763,0
6493,1756,-7.942133903503418,0
8292,1763,-9.119529724121094,0
8506,1768,-9.0226469039917,0
1059,1793,7.090028762817383,0
8171,1794,-8.311206817626951,0
4331,1823,-2.2927587032318115,0
7316,1827,-9.295248031616213,0
3037,1829,2.1735541820526123,0
6232,1835,-7.3196468353271475,0
1376,1842,-9.35174560546875,0
101,1845,-4.864380836486816,0
5144,1854,-6.666522979736327,0
2203,1875,-5.212100028991699,0
6560,1892,-10.087635040283203,0
7856,1894,-9.822433471679688,0
359,1896,-6.1037025451660165,0
4822,1924,6.99581241607666,0
5626,1943,-1.5724077224731443,0
8282,1953,6.020475387573242,0
8250,1954,-6.498011589050293,0
5762,1956,-9.04079532623291,0
6914,1962,-6.962389945983888,0
8188,1972,-8.593729019165039,0
1367,1974,-7.321767807006836,0
4764,1975,6.281300067901611,0
317,2139,-7.686816215515138,0
20,2146,-8.78701114654541,0
6926,2153,-9.522947311401367,0
6742,2156,-8.544655799865723,0
4542,2158,7.9624385833740225,0
5026,2165,7.8503098487854,0
4753,2168,-10.94878101348877,0
7817,2169,-2.9131855964660645,0
3911,2185,-3.3068559169769287,0
2629,2194,-9.827387809753418,0
3052,2315,-9.87997341156006,0
5537,2316,-10.374828338623047,0
2836,2317,7.361775398254394,0
8216,2351,-2.593072891235352,0
6360,2358,-1.2541042566299438,0
8112,2365,-9.829604148864746,0
8197,2367,-9.189338684082033,0
7191,2371,4.426034927368164,0
5902,2374,4.99729061126709,0
5725,2381,7.584190845489503,0
4827,2384,-7.775090217590332,0
2725,2385,-7.918006420135497,0
7672,2389,7.260088920593263,0
2136,2413,-5.850049018859862,0
3036,2431,6.454513549804688,0
5980,2435,6.842072486877441,0
3802,2439,-5.608504295349121,0
4740,2456,-9.226137161254883,0
1396,2457,1.7762746810913086,0
2611,2459,-1.2077736854553225,0
4665,2461,-8.981833457946777,0
1959,2467,-8.28563404083252,0
5228,2471,-7.992659568786621,0
2755,2475,-7.841228008270264,0
75,2476,-7.562575817108153,0
8170,2481,5.40181827545166,0
7255,2483,-4.823770999908447,0
236,2485,-9.919756889343262,0
59,2497,-9.07184886932373,0
692,2519,-5.699148654937744,0
5336,2536,-8.259425163269043,0
6628,2537,-9.402097702026367,0
5750,2538,-9.311742782592773,0
5939,2543,-10.529184341430664,0
1706,2548,-9.440086364746094,0
5298,2561,8.060545921325684,0
2691,2571,-9.803298950195312,0
6609,2576,-9.494440078735352,0
3893,2581,2.359034776687622,0
8562,2593,-7.393380165100098,0
2800,2594,5.186251640319824,0
5963,2613,-7.958181381225586,0
6551,2614,-5.770933151245117,0
3413,2631,-10.060173034667967,0
6871,2647,-8.461582183837889,0
3072,2653,7.984951496124268,0
6118,2654,-8.117321014404299,0
5224,2657,2.0574676990509038,0
3575,2674,4.1282291412353525,0
8073,2687,-9.998525619506836,0
214,2691,-0.80539470911026,0
7151,2716,-9.362967491149902,0
2872,2718,-3.641981363296509,0
7258,2719,6.245114803314209,0
6370,2735,-7.06831169128418,0
2701,2761,-9.681989669799805,0
2986,2763,-9.524429321289062,0
4282,2764,-8.305983543395996,0
7575,2768,-0.3717673718929291,0
899,2769,-9.117268562316896,0
2790,2793,3.2497251033782963,0
1073,2795,-8.629352569580076,0
5194,2814,-6.895094394683838,0
8357,2815,7.829933643341064,0
5647,2816,1.6403000354766846,0
6532,2831,5.664247989654541,0
805,2841,-10.93313980102539,0
7129,2845,-5.518373966217041,0
380,2849,-1.2263956069946291,0
7168,2853,8.323356628417969,0
3735,2854,7.5696916580200195,0
5596,2857,7.401833534240723,0
8401,2863,7.17514705657959,0
7389,2867,-9.379528045654297,0
3305,2876,4.812499523162842,0
6032,2891,5.063857555389403,0
4344,2894,-9.59269905090332,0
6345,2914,-7.9460129737854,0
1443,2917,7.437255859375,0
3082,2918,-8.765735626220701,0
1945,2935,-8.29128360748291,0
3346,2943,-5.1471099853515625,0
1450,2945,-5.796041965484619,0
6237,2946,5.014537334442139,0
980,2947,-9.442584991455078,0
7185,2951,-8.428913116455076,0
2666,2956,-7.6609578132629395,0
5557,2958,-0.1715109795331955,0
2475,2965,6.782783508300781,0
6290,2967,3.612784624099731,0
1305,2971,7.206908226013184,0
8,2973,-8.050571441650389,0
5098,2974,-7.106274604797362,0
5590,2975,-9.646445274353027,0
2235,2983,-4.202079772949219,0
7698,2984,-1.2286328077316284,0
1319,2987,-6.696752071380615,0
1753,3124,-6.597110271453857,0
6936,3128,4.9874267578125,0
2965,3145,6.895345687866211,0
8265,3148,6.161064624786378,0
1142,3162,-9.88390827178955,0
6872,3172,-5.436187744140625,0
2430,3178,7.4861226081848145,0
8326,3185,7.3453121185302725,0
6595,3186,-5.936823844909668,0
738,3187,-6.240963459014893,0
5651,3189,-9.404406547546387,0
305,3241,-2.833357810974121,0
332,3246,-9.530924797058104,0
6274,3248,-9.918863296508787,0
426,3251,-5.320859909057617,0
3860,3254,6.923739433288574,0
7436,3256,-11.706533432006836,0
3559,3257,7.18845272064209,0
154,3258,7.796922206878662,0
1574,3268,-7.217680931091309,0
124,3271,-9.314188957214355,0
6482,3275,0.4609895348548889,0
8278,3276,-10.15919589996338,0
6388,3279,-10.478943824768066,0
7933,3281,-7.9431495666503915,0
7581,3285,-10.798511505126953,0
4751,3289,6.258868217468263,0
4468,3291,3.0876176357269287,0
1573,3296,-9.73671054840088,0
715,3298,-8.965688705444336,0
1664,3418,-8.849420547485352,0
8147,3421,7.564942359924316,0
3065,3429,-9.145751953125,0
7062,3468,-9.410273551940918,0
3915,3472,7.207779407501222,0
4553,3479,-6.738802909851074,0
6818,3482,-9.340420722961426,0
5435,3495,-10.827138900756836,0
3021,3528,5.554893493652344,0
4387,3547,-7.793881416320801,0
739,3574,-9.146295547485352,0
8436,3591,7.6203694343566895,0
8514,3594,-8.298238754272461,0
1520,3615,-8.811019897460938,0
4559,3629,-10.029175758361816,0
8140,3642,-9.552627563476562,0
5604,3659,-9.117389678955078,0
5978,3675,-8.652322769165039,0
7820,3678,-9.200851440429688,0
2028,3681,-4.028558254241943,0
484,3685,-9.229637145996094,0
7152,3691,-8.268169403076174,0
5986,3715,-8.624509811401367,0
3549,3718,-7.2932491302490225,0
4730,3728,-4.970461845397949,0
6601,3751,-2.6078054904937744,0
5764,3756,5.845084190368652,0
1444,3759,-9.45113468170166,0
8439,3764,8.200551986694336,0
5721,3789,-2.914308786392212,0
6049,3794,6.699450492858888,0
2287,3795,-10.310430526733398,0
5962,3841,1.5165523290634155,0
1627,3845,4.718576431274414,0
7714,3847,-9.788930892944336,0
5715,3849,-9.59253215789795,0
2330,3854,7.707704544067383,0
3420,3861,-10.93117618560791,0
6556,3864,6.506216526031494,0
7818,3865,-5.11040735244751,0
2172,3871,-9.277901649475098,0
6448,3874,7.046090126037598,0
6728,3875,-7.271716117858888,0
5843,3896,8.289816856384277,0
4441,3917,-9.615214347839355,0
1048,3927,3.7430574893951416,0
8537,3928,-8.953362464904785,0
5306,3942,-8.891839981079102,0
6961,3947,6.039435863494872,0
638,3957,-8.946313858032227,0
6951,3962,-8.697299957275389,0
824,3971,-9.29311752319336,0
4302,3981,-9.70429229736328,0
2612,3984,-7.607595920562744,0
2814,4125,-9.551149368286133,0
5084,4126,6.424248695373535,0
3289,4132,-7.139261245727539,0
8191,4138,7.898622035980225,0
4142,4152,-8.627026557922362,0
5423,4153,-8.079226493835451,0
6838,4156,-9.096513748168944,0
2756,4157,-9.323949813842773,0
564,4162,-8.658069610595701,0
8210,4163,6.4363508224487305,0
292,4175,7.846848487854004,0
2869,4183,-6.903496742248535,0
2894,4185,-4.4938645362854,0
2067,4187,-9.675268173217773,0
3629,4217,-8.388794898986816,0
481,4253,-6.858533382415772,0
