8291,0.04298576340079308,0
46971,0.0004727940540760756,0
3745,0.0005504174623638391,0
83745,0.0006754049682058394,0
80243,0.9996088147163392,1
5279,0.9917248487472534,1
1796,0.06721077114343643,0
53046,0.000239783083088696,0
82301,0.00022395125415641812,0
31752,0.0002777329063974321,0
27635,0.00028849142836406827,0
80597,0.9981344938278198,1
45368,0.0005067603196948767,0
17963,0.9992596507072448,1
53968,0.0008941588457673787,0
10749,0.9996258020401,1
25149,0.00020393502200022343,0
87520,0.0007704253657720982,0
89071,0.0007383859483525157,0
9563,0.000996702117845416,0
72048,0.99952495098114,1
49826,0.0018867095932364464,0
26453,0.000660334131680429,0
12650,0.9991254210472108,1
2568,0.001022494281642139,0
83954,0.9996886253356934,1
24316,0.997117519378662,1
62035,0.00021813117200508716,0
65342,0.014622786082327366,0
92058,0.0006447363994084299,0
58672,0.9917581677436828,1
54069,0.999691128730774,1
91586,0.0002705000515561551,0
87130,0.0011293697170913222,0
95640,0.9997172951698304,1
47819,0.0002355713804718107,0
59140,0.00023403581872116772,0
13647,0.999751627445221,1
65832,0.00020541973935905844,0
57621,0.999714195728302,1
40982,0.99964439868927,1
43275,0.04606768861413002,0
12973,0.9951659440994264,1
74350,0.9789657592773438,1
2478,0.9996271133422852,1
51607,0.006646764464676379,0
65403,0.000491463637445122,0
29750,0.00038954277988523245,0
26547,0.999806582927704,1
2143,0.9995728135108948,1
68192,0.0003685469564516097,0
52603,0.9995717406272888,1
5349,0.0018905091565102337,0
6491,0.999525547027588,1
74013,0.9998146891593932,1
27485,0.987753927707672,1
13026,0.00020936859073117373,0
17265,0.00024350319290533662,0
91405,0.0017463336698710918,0
14026,0.999846339225769,1
18945,0.0006391453789547086,0
83920,0.9995823502540588,1
83497,0.0007599305245094001,0
4569,0.00022652980987913907,0
39607,0.9975760579109192,1
9715,0.9996613264083862,1
1925,0.0025557978078722954,0
94813,0.001460016006603837,0
29437,0.00028861360624432564,0
95038,0.0002828583819791674,0
64891,0.9997311234474182,1
63280,0.999826729297638,1
17682,0.0005163793102838099,0
84510,0.0002459402894601226,0
28690,0.00016545591643080118,0
3567,0.9989563226699828,1
95830,0.00028075117734260857,0
29873,0.9997510313987732,1
70953,0.9995182752609252,1
56124,0.00031006310018710787,0
10386,0.00022037152666598558,0
19530,0.00032928952714428306,0
94185,0.0008827248821035028,0
48370,0.9993196725845336,1
74058,0.0007578145014122127,0
45062,0.0002446667931508273,0
94170,0.0002324613305972889,0
4538,0.0002353091986151412,0
83946,0.9997465014457704,1
68127,0.0001490238064434379,0
97453,0.00037003049510531133,0
39578,0.00020113759092055258,0
49360,0.00031185048283077776,0
87034,0.0002811818849295378,0
6123,0.00023116610827855766,0
17028,0.98556649684906,1
42903,0.0003784852451644838,0
71680,0.999599277973175,1
24135,0.0003014730755239725,0
32875,0.002810910809785128,0
79085,0.0002951371425297112,0
61872,0.9994692206382751,1
30579,0.999492049217224,1
62504,0.9968515038490297,1
43810,0.9985061287879944,1
19730,0.0022193009499460463,0
37420,0.99827241897583,1
82509,0.0003876549599226564,0
96284,0.001078951871022582,0
97068,0.9997459053993224,1
3214,0.00021612696582451465,0
23810,0.0002539585111662745,0
91836,0.999612033367157,1
5126,0.9996676445007324,1
76092,0.0005603753379546107,0
64072,0.9997302889823914,1
91058,0.0011401789961382749,0
21643,0.9995912909507751,1
19523,0.0003017695562448353,0
32691,0.9996511936187744,1
87169,0.0008306832169182599,0
92738,0.00020407955162227156,0
53027,0.00019417630392126742,0
27195,0.0002393191971350461,0
43910,0.0002215325221186504,0
5213,0.00037138877087272704,0
73945,0.0002691720437724143,0
56207,0.9994483590126038,1
68459,0.0003258828946854919,0
63175,0.00021576604922302067,0
82945,0.0014192056842148304,0
34975,0.0002349262940697372,0
61973,0.9998605251312256,1
16420,0.00036081491271033883,0
73069,0.9992876648902892,1
47056,0.0021843702998012304,0
56428,0.00026253401301801205,0
54206,0.0003888510109391064,0
93172,0.00026247624191455543,0
56980,0.00023649181821383536,0
79615,0.0003282924008090049,0
38047,0.00022530010028276592,0
94560,0.0022510546259582047,0
96250,0.00032795924926176667,0
28951,0.0002448357408866287,0
27614,0.00021909228235017508,0
4857,0.9998092055320741,1
79603,0.9997817873954772,1
26985,0.0003722882829606533,0
14873,0.9996814727783204,1
54893,0.0002041414263658225,0
48236,0.00019803951727226377,0
74908,0.0008832150488160551,0
96472,0.9992548823356628,1
89430,0.0002277671155752614,0
76921,0.0002223209448857233,0
68409,0.999716579914093,1
16354,0.04613080248236656,0
69548,0.9994338154792786,1
1456,0.9642950296401978,1
17950,0.00019650669128168372,0
76295,0.9865587949752808,1
42580,0.9995094537734984,1
96180,0.001372694154269993,0
98701,0.0002573161036707461,0
15243,0.00024242045765277,0
41058,0.0002903426648117602,0
62375,0.9997958540916444,1
63507,0.99949848651886,1
31208,0.0004653088399209082,0
62319,0.999797523021698,1
68253,0.9997881054878236,1
34687,0.00020542718993965536,0
34209,0.00036649242974817753,0
39827,0.9954290390014648,1
46920,0.9993402361869812,1
84273,0.00026349924155510957,0
39018,0.00026248799986205995,0
54780,0.004159764386713505,0
69150,0.999595820903778,1
29843,0.0003180659550707788,0
19385,0.00022901967167854312,0
64510,0.00020847101404797289,0
47103,0.00026872893795371056,0
61038,0.0002540430286899209,0
71620,0.9913934469223022,1
91602,0.00036987950443290174,0
30145,0.0002157370327040553,0
91756,0.002290767850354314,0
63745,0.0007748836069367826,0
47162,0.9983313679695128,1
59806,0.00019891570264007896,0
7135,0.0020130963530391455,0
35497,0.00020161857537459585,0
84362,0.00024105091870296744,0
84015,0.9974148273468018,1
87251,0.0004379931488074362,0
82590,0.00037579573108814657,0
59738,0.999751627445221,1
35470,0.00028051703702658415,0
72061,0.0015989397652447224,0
3524,0.0009255946497432886,0
86170,0.0006093418342061341,0
50841,0.00022951808932702988,0
46087,0.00027059036074206233,0
42058,0.0002260029868921265,0
1967,0.0020293379202485085,0
54930,0.9997929930686952,1
38076,0.9998133778572084,1
38910,0.9994908571243286,1
6723,0.0003812286886386573,0
2157,0.9996134638786316,1
62948,0.9991520643234252,1
21075,0.0002188720100093633,0
73601,0.0004896745667792857,0
32579,0.0002592123928479851,0
21567,0.0003574381698854268,0
1765,0.999624252319336,1
53172,0.0002142200100934133,0
32568,0.9996306896209716,1
1742,0.0002477078523952514,0
56098,0.0014200337463989856,0
78612,0.0002571360964793712,0
34018,0.9997432827949524,1
53609,0.00022839842131361363,0
89362,0.9997381567955016,1
80426,0.9987597465515136,1
83045,0.9984616041183472,1
61503,0.00020361637871246785,0
41890,0.00024417531676590437,0
52091,0.00028591020964086056,0
24396,0.9998437166213988,1
72168,0.9994582533836364,1
85761,0.00027602523914538324,0
35719,0.00027133329422213137,0
90256,0.9997240900993348,1
20984,0.9995536208152772,1
95086,0.9998470544815063,1
49028,0.00041544981650076807,0
18356,0.0005982184666208923,0
52634,0.00020871883316431197,0
80512,0.9997794032096864,1
62703,0.9974706172943116,1
95176,0.00066303153289482,0
27384,0.00031337552354671066,0
82437,0.9995860457420348,1
26943,0.9996713399887084,1
9152,0.00020402409427333623,0
7429,0.999424695968628,1
75639,0.0004979667137376964,0
46812,0.0006263833492994307,0
63827,0.9557700157165528,1
41276,0.999398708343506,1
56413,0.9997065663337708,1
69512,0.00029677114798687404,0
43175,0.0007475682650692762,0
54129,0.0002193389227613807,0
23645,0.0003452191303949803,0
89425,0.0007924114470370113,0
16923,0.9996727705001832,1
4769,0.9998717308044434,1
69815,0.00019885656365659088,0
91468,0.0002847836003638804,0
52104,0.9991688728332521,1
52031,0.00021031296637374908,0
8795,0.0002537994587328285,0
50317,0.9998028874397278,1
73914,0.004924681037664414,0
3197,0.9996551275253296,1
49621,0.0002250128600280732,0
68530,0.9939488172531128,1
98547,0.0009668933926150203,0
3519,0.02467131428420544,0
43698,0.0002054416836472228,0
84756,0.9996891021728516,1
93051,0.00024490788928233087,0
68257,0.0002519034023862332,0
12834,0.9995806813240052,1
57208,0.001753713469952345,0
26439,0.9788700342178344,1
53769,0.00027064423193223774,0
28406,0.00021536934946198016,0
53418,0.9962707757949828,1
10785,0.00033138252911157906,0
84302,0.000310460978653282,0
76015,0.0002122754231095314,0
34189,0.0001868897961685434,0
52079,0.0003651744336821139,0
63987,0.03683022782206535,0
73526,0.00022395467385649684,0
2145,0.00020108468015678227,0
84102,0.9191829562187196,1
32981,0.0003669779980555177,0
73605,0.0002682929916772992,0
7382,0.9961291551589966,1
64071,0.00019347552733961493,0
80912,0.00022165104746818545,0
84762,0.9989247918128968,1
39076,0.0002137780393240973,0
85679,0.999334752559662,1
38095,0.00022350394283421338,0
52394,0.00038612066418863833,0
14865,0.00039801021921448415,0
54819,0.0002610747760627419,0
46082,0.00022832481772638857,0
73962,0.9971300959587096,1
78462,0.00021634509903378785,0
49805,0.0002608842041809112,0
24098,0.00025483555509708816,0
67435,0.9705668091773988,1
60893,0.0012749187881127,0
93148,0.993337869644165,1
7351,0.946218967437744,1
16850,0.0005652775871567428,0
96312,0.0001947995915543288,0
86195,0.0004802109324373305,0
84162,0.0002289587719133124,0
12067,0.0014947960153222086,0
5938,0.9990668892860411,1
43092,0.9876400828361512,1
30148,0.003943512216210364,0
12045,0.00021199545881245283,0
92068,0.00025848334189504385,0
73021,0.9994521737098694,1
56241,0.9995988011360168,1
28905,0.9955700039863586,1
13750,0.0002458373783156276,0
6582,0.0007335445261560379,0
75142,0.0003818573895841837,0
56149,0.00021356863726396116,0
41796,0.9779548048973083,1
31570,0.0004077555786352605,0
1726,0.9958972930908204,1
23785,0.000218164044781588,0
56473,0.00024987326469272375,0
62970,0.0008329651900567113,0
41035,0.0010960288345813751,0
10285,0.00020231415692251176,0
95604,0.0003641891526058316,0
68401,0.0004965844564139843,0
50984,0.00027834472712129354,0
17908,0.00027918111300095916,0
42631,0.9756101369857788,1
61349,0.999755561351776,1
65093,0.0002613288233987987,0
86357,0.0003725346759893,0
74965,0.0004963940009474754,0
75918,0.0005355285247787833,0
14975,0.00022579105279874057,0
92317,0.0004107911663595587,0
19536,0.9945029020309448,1
90236,0.0002568124327808618,0
30642,0.00021567326621152458,0
59206,0.00022902534692548213,0
19075,0.0002333566953893751,0
79042,0.0002827612916007638,0
98720,0.9989627599716188,1
2634,0.9989750385284424,1
