Unnamed: 0,id,proba,label
3405,2.074715092615005,7.87746357455054,0
7288,-6.450168356359753,-9.945692567485091,0
6016,-6.358982255747886,-10.283303640923027,0
7653,-2.3998829800119306,-2.5811997008396403,0
8295,1.9344775564735008,7.363444530281431,0
3519,1.7979709812789442,6.6458440443158535,0
7276,2.098262849228244,7.800921253671134,0
3780,-7.043085290873959,-10.092701367167901,0
5713,1.8192177554624522,6.937006161219813,0
1264,-4.553010895774686,-6.497840819165285,0
1019,-4.278518158011517,-8.982707754445094,0
3243,-5.716050538348425,-9.542623356459227,0
1734,-5.953609885040996,-8.482123118639443,0
2733,1.896323601537276,7.218662397823743,0
2190,-5.237444114062195,-8.346783314477253,0
6771,-5.79776124700434,-9.696973351139931,0
6950,1.1976846058820758,3.720093283922392,0
2771,-5.712345185584153,-8.974834102437056,0
7403,-4.816707904929194,-8.009136957177805,0
347,-5.521006934565804,-8.899297125956828,0
490,-5.320440342394822,-8.75988476858409,0
5836,1.3955879835359768,5.159489256994778,0
5171,-6.229815729374807,-10.079963325063863,0
8230,2.0673152185063257,7.712042356463892,0
7624,-6.441449111879601,-10.287016159394268,0
4953,-6.025612352916868,-9.16426967502373,0
5774,-2.924872134590618,-0.4549858755974195,0
5246,0.4554598883267024,1.9739788316398443,0
998,-3.099065828624364,-3.647244087835473,0
3158,1.9813094148793657,7.526692069090625,0
5122,-5.072183036256056,-7.6099553995746465,0
778,2.1521111695245536,8.113790359700314,0
7656,-5.794785837403751,-9.299766210296925,0
4328,-4.890344554705844,-8.14580080947376,0
3542,2.0699508040994647,7.687496941949906,0
610,-5.2861677002623715,-7.390598412570064,0
3709,-0.3960120626090626,-1.9248085555846728,0
5393,-3.5690501173160154,-5.62481421061561,0
495,-3.252202235939932,-4.218196002776785,0
655,-4.690622984533927,-8.53748947410815,0
6729,-4.645657620876273,-7.307735928819528,0
6791,-5.753847697323713,-7.960270699622481,0
4187,2.08456153469611,7.839483913002136,0
8159,-4.829851034165471,-9.045954616103163,0
8270,-2.903958898595481,-5.324956208988247,0
7975,-6.482861343141111,-9.875867273952636,0
1667,1.9994720277180302,7.642390797552331,0
38,-3.103334647121491,-1.63858927947692,0
1951,-4.788609387409103,-8.37598586222771,0
2272,1.7853415324685975,6.644983258112477,0
6990,1.763833246518499,6.99760958693116,0
2852,1.7863159853516966,6.574429515825341,0
2576,-0.9655062537721921,-2.687725777522035,0
2833,-4.608264197759972,-7.108490406932397,0
989,1.959044430951479,7.557955278033831,0
6660,1.5484124233755299,5.510485195005499,0
8393,1.9912951300172201,7.538990301442097,0
3767,-1.2342555773012742,3.2148668769976205,0
521,-4.610267751837948,-8.524233965901104,0
4231,-4.603606461214498,-8.473260412885978,0
2910,2.035815129044394,8.016367501279298,0
3632,-4.247751895339988,-6.908868119276388,0
5365,-3.877972086381453,-4.764842302497941,0
6592,-4.135112698368012,-7.385323099140935,0
5235,-5.249408322098354,-8.701280268966206,0
5482,-7.0974073646986415,-10.142563600056064,0
5414,-5.542291954938821,-8.661751701199387,0
1114,-5.884973052070423,-9.629279676420865,0
6493,-6.017733392027663,-9.05834419154786,0
8292,-5.087067874642243,-7.985922197515007,0
8506,-6.629279257137162,-9.41547654771006,0
1059,1.9823066112948837,7.471870141111553,0
8171,-4.418548371173021,-6.867902545012536,0
4331,-3.3321458997146984,-2.760551307468168,0
7316,-6.6714091164881655,-10.330977194896438,0
3037,-1.372478104617706,-2.2727456134148705,0
6232,-4.485592178276904,-6.664209603623591,0
1376,-7.176091735540405,-10.35457921238356,0
101,-2.9594910356544104,-5.236174844712483,0
5144,-3.5577752832802703,-5.98888545895828,0
2203,-3.035072217682671,-7.382071651910357,0
