7.87746357455054	1
-9.945692567485091	0
-10.283303640923027	0
-2.5811997008396403	0
7.3634445302814315	1
6.6458440443158535	1
7.800921253671134	1
-10.092701367167901	0
6.937006161219813	1
-6.497840819165285	0
-8.982707754445094	0
-9.542623356459227	0
-8.482123118639443	0
7.218662397823743	1
-8.346783314477253	0
-9.696973351139931	0
3.720093283922392	1
-8.974834102437056	0
-8.009136957177805	0
-8.899297125956828	0
-8.75988476858409	0
5.159489256994778	1
-10.079963325063863	0
7.7120423564638925	1
-10.287016159394268	0
-9.16426967502373	0
-0.4549858755974195	0
1.9739788316398443	1
-3.6472440878354733	0
7.526692069090625	1
-7.6099553995746465	0
8.113790359700314	1
-9.299766210296925	0
-8.14580080947376	0
7.687496941949906	1
-7.390598412570064	0
-1.9248085555846732	1
-5.62481421061561	0
-4.218196002776785	0
-8.53748947410815	0
-7.307735928819528	0
-7.960270699622481	0
7.8394839130021365	1
-9.045954616103163	0
-5.3249562089882465	0
-9.875867273952636	0
7.642390797552331	1
-1.6385892794769201	0
-8.37598586222771	0
6.644983258112477	1
6.99760958693116	1
6.574429515825341	1
-2.687725777522035	0
-7.108490406932398	0
7.557955278033831	1
5.510485195005499	1
7.538990301442097	1
3.2148668769976205	0
-8.524233965901104	0
-8.473260412885978	0
8.016367501279298	1
-6.908868119276388	0
-4.764842302497941	0
-7.385323099140935	0
-8.701280268966206	0
-10.142563600056064	0
-8.661751701199387	0
-9.629279676420865	0
-9.05834419154786	0
-7.985922197515008	0
7.471870141111553	1
-6.867902545012536	0
-2.7605513074681682	0
-10.330977194896438	0
-2.2727456134148705	0
-6.664209603623591	0
-10.35457921238356	0
-5.236174844712483	0
-5.98888545895828	0
-7.3820716519103575	0
-10.690883926715331	0
-9.460939449132914	0
-7.012800226462972	0
6.262667185999616	1
-1.058779847115409	1
7.099616020454942	1
-8.537695436125226	0
-9.797449466518392	0
-7.450683956743525	0
-10.15459905449964	0
-7.949341646578997	0
6.885870616820449	1
-8.16354000238913	0
-7.2412051355359806	0
-9.592107447182533	0
-8.336498040948669	0
7.640873086333223	1
8.118445164183456	1
-10.622383213456278	0
3.1793659197031605	1
-2.0106420656995168	0
-9.556363782680581	0
-10.36936276533702	0
-10.255290997574729	0
6.787057297745626	1
3.362419508567518	1
4.3905626337989805	1
-9.928524875158477	0
-9.699732460322961	0
5.876969135175015	1
1.6433148439148877	0
7.697336549152758	1
-8.142736534023024	0
-8.01566061812961	0
7.425884036269412	1
-4.025581568779317	0
6.934017876389325	1
5.9288889643118425	1
-7.442824321969219	0
-9.291896731922957	0
5.54177474206266	1
-3.416772813602155	0
-8.407671452715219	0
-9.0193462709845	0
-7.95950397688194	0
-5.7344666395022985	0
-8.291668984389082	0
4.7571630332694195	1
-6.932503889848988	0
-9.602726595447347	0
-8.632210495491295	0
-6.409733810908893	0
-7.432754072580282	0
-8.775756657804331	0
-8.791656761580446	0
-9.3845155269387	0
-9.610412239778944	0
8.130361329601937	1
-9.482093710862435	0
-8.687969395325023	0
5.503797817497232	1
6.781256538366172	1
-4.343597773853209	0
-6.118178667310834	0
-9.904383428701511	0
-7.1085346000948	0
7.6694185722587465	1
-8.59385164739643	0
5.647988041556099	1
5.7212640781081205	1
-10.05982168018224	0
-5.236165634801335	0
-8.603458690998423	0
-6.809931845232514	0
6.883336271894807	1
-8.16560418268954	0
-9.725375568244248	0
-7.556361331048367	0
-8.15705073539866	0
4.350056897908097	1
-9.44942374254058	0
0.4723682740973094	0
-6.092787931748578	0
-0.6036691130023548	1
7.764554572939522	1
4.5656221502221594	1
7.259238944773483	1
-10.69683228487544	0
-3.7855059123660526	0
1.5228685947541356	1
8.173100450729432	1
7.661445298338897	1
7.427689153695091	1
6.870705482937575	1
-9.406928603607655	0
6.536076755608188	1
7.438021790720709	1
-9.655432381875313	0
-7.740259968297122	0
7.236071851846059	1
-8.62533765356507	0
-8.286447102650481	0
-5.279928894263205	0
-3.8440807859586448	1
4.175612341502832	1
-9.770149264074131	0
-8.865767123522096	0
-7.540993919823446	0
0.9500637228469426	0
7.174691767256131	1
4.077236050767722	1
6.216583992002566	1
-9.618109382693936	0
-0.7723147822811001	1
-10.41106565595197	0
-2.3476068024172343	0
-2.4993688528384777	0
-7.796032526420668	0
2.015779833616255	1
6.762707028657421	1
6.477693482466093	1
7.0832885487359	1
-9.795158139999764	0
-6.217324422395519	0
8.172622654443598	1
7.458609623473152	1
-0.9540718736283252	0
-7.073003497549441	0
-9.643299328375257	0
-3.950439478372632	0
-8.209871588080638	0
-10.071745129373838	0
-5.455234431255843	0
6.9516343598225	1
-10.74381950910696	0
6.096426566536279	1
7.593087463158063	1
-4.572230306927363	0
-8.175370325480474	0
-0.15441938482586515	0
-10.8479978605551	0
-8.682273889178648	0
-8.228243256625838	0
-9.921588723954995	0
6.597035961403321	0
5.210575385949284	1
-6.6819341037080715	0
-9.018289778286388	0
-8.82908713106532	0
7.4647394010104335	1
-9.105481483899592	0
-10.050374090134632	0
7.5161674057655015	1
-6.154983803037203	1
-9.044379585436054	0
-10.085906895006953	0
2.569158555657903	0
-7.812074830930978	0
-9.82777240509326	0
7.444519563136902	1
-7.14323024091892	0
-10.68513431360932	0
-10.317627113495119	0
-8.986061454211889	0
-7.1815753338155925	0
-9.232695386681986	0
-2.5006457766342463	0
-9.802306080414304	0
-8.557320794375872	0
-7.754659365907693	0
-7.4197527798325025	0
-6.0796890106701245	0
-4.608184395948026	0
6.46063181098847	1
-10.000913811042055	0
8.034903137201672	1
-1.7544517678266311	1
7.043779573349258	1
-10.29249920768778	0
1.6820438162943487	1
2.617079921416936	1
-9.976365458746033	0
-9.963711536328457	0
7.392879272057604	1
-10.279250524207773	0
6.122706787208779	1
-3.1006872055710266	0
-9.425787822679892	0
7.30749550211751	1
-7.956863631590026	0
8.069293940604574	1
-9.384240583411	0
5.640569620953626	1
-8.976263619898813	0
4.534683831488854	1
-8.16212501052568	0
-8.977294459367865	0
-7.179381534706532	0
-7.785680005022232	0
-6.678612639540822	0
-9.054766440329406	0
3.2889015648146787	1
-7.214254504661084	0
7.925792709948747	1
-8.797258994617966	0
-7.72627811652955	0
-9.618371534055212	0
-8.225348474274437	0
-8.076913833739512	0
6.029211457467719	1
7.521026772288858	1
-5.741735248606437	0
-7.792903204092673	0
-9.395326363978953	0
-8.604671851808776	0
-3.5192219293955485	0
-1.544517213165837	0
-10.017150103540024	0
7.484484073027798	1
4.8437873743540525	1
7.465606509887795	1
-6.845701433420827	0
-10.063057651776463	0
-1.8992754258127849	0
7.274328993636052	1
-3.386934600509907	0
-7.447573237601103	0
-9.957786306158996	0
-10.228021723961048	0
-9.233047283686028	0
4.681738837759355	1
3.8429314259721785	1
5.848816092299508	1
7.872945540599612	1
-9.806100433635674	0
-9.175912704867011	0
-9.514022905207339	0
7.537630447536925	1
7.014686657974367	1
-5.656650273483354	0
7.262774237315661	1
-2.0446748915613666	0
-5.414653257381581	0
7.3502272182107165	1
3.3534289521394123	1
-7.235275725734231	0
-4.30786349786315	0
-4.811107329491011	0
-8.573876158470249	0
7.7721537280609425	1
-10.563518074048762	0
-6.433853184875872	0
-10.468300572821956	0
-7.1333875331743775	0
-9.293828815041199	0
-10.863843970026831	0
-0.17089209676533154	0
-8.54860838022908	0
-0.02295414537779994	0
-5.920297557000189	0
-10.08877143997526	0
-9.47604008525741	0
-9.576608328896313	0
-9.576300717111437	0
-7.8112438032403215	0
7.160061928529999	1
-5.656624128315301	0
-9.01210806708157	0
-10.757424893136752	0
8.031894301072839	1
7.547764120219574	1
-10.059122817989973	0
4.957022959843054	1
7.617769908622179	1
-7.8585403872548225	0
5.257488469956191	1
7.316611079625447	1
-9.719658908262431	0
-9.283668665365617	0
3.6177918300782745	1
-6.682544511500812	0
-8.978853062771288	0
-6.812299516430643	0
2.5646141443731385	1
-8.895470483800265	0
-7.0887822966205825	0
7.263619064172504	1
-10.217637798819993	0
-2.1055481273157444	0
7.7965290722968374	1
0.6299851866556583	0
-9.19994623957752	0
-9.002536485262825	0
-9.747555590902016	0
-9.371464195659547	0
5.8044749645196445	1
5.385722120967198	1
-1.5464194431043787	0
-7.9495054384576775	0
-7.156383876307593	0
7.986921377900697	1
5.686545180692521	1
7.898126858775788	1
-8.853671467955124	0
-9.46324864293025	0
-7.096710960898172	0
3.9041405591875487	1
-9.01838307144135	0
4.200913715349876	1
-9.318743425051636	0
0.6258837942511623	0
7.62886238060072	1
-9.067426619517427	0
6.698120037361826	1
-10.01047318113714	0
-10.287974131793053	0
-10.567709187441316	0
7.498249255901147	1
-10.085756091444336	0
3.578615735143342	1
-10.109166447376328	0
-8.246921187344956	0
-10.263741530062948	0
