Unnamed: 0,id,proba,label
3405,,7.87746357455054,0
7288,,-9.945692567485091,0
6016,,-10.283303640923027,0
7653,,-2.5811997008396403,0
8295,,7.363444530281431,0
3519,,6.6458440443158535,0
7276,,7.800921253671134,0
3780,,-10.092701367167901,0
5713,,6.937006161219813,0
1264,,-6.497840819165285,0
1019,,-8.982707754445094,0
3243,,-9.542623356459227,0
1734,,-8.482123118639443,0
2733,,7.218662397823743,0
2190,,-8.346783314477253,0
6771,,-9.696973351139931,0
6950,,3.720093283922392,0
2771,,-8.974834102437056,0
7403,,-8.009136957177805,0
347,,-8.899297125956828,0
490,,-8.75988476858409,0
5836,,5.159489256994778,0
5171,,-10.079963325063863,0
8230,,7.712042356463892,0
7624,,-10.287016159394268,0
4953,,-9.16426967502373,0
5774,,-0.4549858755974195,0
5246,,1.9739788316398443,0
998,,-3.647244087835473,0
3158,,7.526692069090625,0
5122,,-7.6099553995746465,0
778,,8.113790359700314,0
7656,,-9.299766210296925,0
4328,,-8.14580080947376,0
3542,,7.687496941949906,0
610,,-7.390598412570064,0
3709,,-1.9248085555846728,0
5393,,-5.62481421061561,0
495,,-4.218196002776785,0
655,,-8.53748947410815,0
6729,,-7.307735928819528,0
6791,,-7.960270699622481,0
4187,,7.839483913002136,0
8159,,-9.045954616103163,0
8270,,-5.324956208988247,0
7975,,-9.875867273952636,0
1667,,7.642390797552331,0
38,,-1.63858927947692,0
1951,,-8.37598586222771,0
2272,,6.644983258112477,0
6990,,6.99760958693116,0
2852,,6.574429515825341,0
2576,,-2.687725777522035,0
2833,,-7.108490406932397,0
989,,7.557955278033831,0
6660,,5.510485195005499,0
8393,,7.538990301442097,0
3767,,3.2148668769976205,0
521,,-8.524233965901104,0
4231,,-8.473260412885978,0
2910,,8.016367501279298,0
3632,,-6.908868119276388,0
5365,,-4.764842302497941,0
6592,,-7.385323099140935,0
5235,,-8.701280268966206,0
5482,,-10.142563600056064,0
5414,,-8.661751701199387,0
1114,,-9.629279676420865,0
6493,,-9.05834419154786,0
8292,,-7.985922197515007,0
8506,,-9.41547654771006,0
1059,,7.471870141111553,0
8171,,-6.867902545012536,0
4331,,-2.760551307468168,0
7316,,-10.330977194896438,0
3037,,-2.2727456134148705,0
6232,,-6.664209603623591,0
1376,,-10.35457921238356,0
101,,-5.236174844712483,0
5144,,-5.98888545895828,0
2203,,-7.382071651910357,0
6560,,-10.690883926715331,0
7856,,-9.460939449132914,0
359,,-7.012800226462972,0
4822,,6.262667185999616,0
5626,,-1.058779847115409,0
8282,,7.099616020454942,0
8250,,-8.537695436125226,0
5762,,-9.797449466518392,0
6914,,-7.450683956743525,0
8188,,-10.15459905449964,0
1367,,-7.949341646578997,0
4764,,6.885870616820449,0
317,,-8.16354000238913,0
20,,-7.2412051355359806,0
6926,,-9.592107447182533,0
6742,,-8.336498040948669,0
4542,,7.640873086333222,0
5026,,8.118445164183456,0
4753,,-10.622383213456278,0
7817,,3.1793659197031605,0
3911,,-2.0106420656995168,0
2629,,-9.556363782680581,0
3052,,-10.36936276533702,0
5537,,-10.255290997574726,0
2836,,6.787057297745626,0
8216,,3.362419508567518,0
6360,,4.3905626337989805,0
8112,,-9.928524875158477,0
8197,,-9.699732460322961,0
7191,,5.876969135175015,0
5902,,1.6433148439148877,0
5725,,7.697336549152758,0
4827,,-8.142736534023024,0
2725,,-8.01566061812961,0
7672,,7.425884036269412,0
2136,,-4.025581568779317,0
3036,,6.9340178763893245,0
5980,,5.9288889643118425,0
3802,,-7.442824321969218,0
4740,,-9.291896731922957,0
1396,,5.54177474206266,0
2611,,-3.416772813602155,0
4665,,-8.407671452715219,0
1959,,-9.0193462709845,0
5228,,-7.9595039768819404,0
2755,,-5.7344666395022985,0
75,,-8.291668984389082,0
8170,,4.75716303326942,0
7255,,-6.932503889848987,0
236,,-9.602726595447347,0
59,,-8.632210495491295,0
692,,-6.409733810908892,0
5336,,-7.432754072580282,0
6628,,-8.775756657804331,0
5750,,-8.791656761580446,0
5939,,-9.3845155269387,0
1706,,-9.610412239778944,0
5298,,8.130361329601937,0
2691,,-9.482093710862435,0
6609,,-8.687969395325023,0
3893,,5.503797817497232,0
8562,,-7.649450094652772,0
2800,,6.781256538366172,0
5963,,-4.343597773853209,0
6551,,-6.118178667310834,0
3413,,-9.904383428701511,0
6871,,-7.1085346000948,0
3072,,7.669418572258746,0
6118,,-8.59385164739643,0
5224,,5.647988041556099,0
3575,,5.7212640781081205,0
8073,,-10.05982168018224,0
214,,-5.236165634801335,0
7151,,-8.603458690998423,0
2872,,-6.809931845232514,0
7258,,6.883336271894808,0
6370,,-8.16560418268954,0
2701,,-9.725375568244248,0
2986,,-7.556361331048367,0
4282,,-8.15705073539866,0
7575,,4.350056897908097,0
899,,-9.44942374254058,0
2790,,0.4723682740973094,0
1073,,-6.092787931748577,0
5194,,-0.6036691130023548,0
8357,,7.764554572939522,0
5647,,4.56562215022216,0
6532,,7.259238944773482,0
805,,-10.69683228487544,0
7129,,-3.7855059123660526,0
380,,1.5228685947541356,0
7168,,8.173100450729432,0
3735,,7.661445298338897,0
5596,,7.427689153695091,0
8401,,6.870705482937575,0
7389,,-9.406928603607655,0
3305,,6.536076755608188,0
6032,,7.438021790720709,0
4344,,-9.655432381875313,0
6345,,-7.740259968297122,0
1443,,7.2360718518460585,0
3082,,-8.62533765356507,0
1945,,-8.286447102650481,0
3346,,-5.279928894263205,0
1450,,-3.8440807859586448,0
6237,,4.175612341502832,0
980,,-9.770149264074133,0
7185,,-8.865767123522096,0
2666,,-7.540993919823446,0
5557,,0.9500637228469426,0
2475,,7.174691767256131,0
6290,,4.077236050767722,0
1305,,6.216583992002566,0
8,,-9.618109382693936,0
5098,,-0.7723147822811001,0
5590,,-10.41106565595197,0
2235,,-2.3476068024172343,0
7698,,-2.4993688528384777,0
1319,,-7.796032526420668,0
1753,,2.015779833616255,0
6936,,6.762707028657421,0
2965,,6.477693482466093,0
8265,,7.0832885487359,0
1142,,-9.795158139999764,0
6872,,-6.217324422395519,0
2430,,8.172622654443598,0
8326,,7.458609623473152,0
6595,,-0.9540718736283252,0
738,,-7.073003497549441,0
5651,,-9.643299328375257,0
305,,-3.9504394783726315,0
332,,-8.209871588080638,0
6274,,-10.071745129373838,0
426,,-5.4552344312558425,0
3860,,6.9516343598225,0
7436,,-10.74381950910696,0
3559,,6.0964265665362785,0
154,,7.593087463158063,0
1574,,-4.572230306927363,0
124,,-8.175370325480474,0
6482,,-0.15441938482586515,0
8278,,-10.8479978605551,0
6388,,-8.682273889178648,0
7933,,-8.228243256625838,0
7581,,-9.921588723954995,0
4751,,6.597035961403321,0
4468,,5.2105753859492845,0
1573,,-6.681934103708072,0
715,,-9.018289778286388,0
1664,,-8.82908713106532,0
8147,,7.4647394010104335,0
3065,,-9.105481483899592,0
7062,,-10.050374090134632,0
3915,,7.516167405765501,0
4553,,-6.154983803037203,0
6818,,-9.044379585436054,0
5435,,-10.085906895006953,0
3021,,2.569158555657903,0
4387,,-7.812074830930978,0
739,,-9.82777240509326,0
8436,,7.444519563136902,0
8514,,-8.817347406593893,0
1520,,-7.14323024091892,0
4559,,-10.68513431360932,0
8140,,-10.317627113495119,0
5604,,-8.986061454211889,0
5978,,-7.1815753338155925,0
7820,,-9.232695386681986,0
2028,,-2.5006457766342463,0
484,,-9.802306080414304,0
7152,,-8.557320794375872,0
5986,,-7.754659365907693,0
3549,,-7.4197527798325025,0
4730,,-6.0796890106701245,0
6601,,-4.608184395948026,0
5764,,6.46063181098847,0
1444,,-10.000913811042055,0
8439,,8.034903137201672,0
5721,,-1.7544517678266311,0
6049,,7.043779573349258,0
2287,,-10.29249920768778,0
5962,,1.6820438162943487,0
1627,,2.617079921416936,0
7714,,-9.976365458746033,0
5715,,-9.963711536328457,0
2330,,7.392879272057604,0
3420,,-10.279250524207773,0
6556,,6.122706787208779,0
7818,,-3.1006872055710266,0
2172,,-9.425787822679892,0
6448,,7.30749550211751,0
6728,,-7.956863631590027,0
5843,,8.069293940604574,0
4441,,-9.384240583411,0
1048,,5.640569620953626,0
8537,,-8.773652733388861,0
5306,,-8.976263619898813,0
6961,,4.534683831488854,0
638,,-8.16212501052568,0
6951,,-8.977294459367865,0
824,,-7.179381534706532,0
4302,,-7.785680005022233,0
2612,,-6.678612639540822,0
2814,,-9.054766440329406,0
5084,,3.2889015648146787,0
3289,,-7.214254504661084,0
8191,,7.925792709948747,0
4142,,-8.797258994617966,0
5423,,-7.726278116529549,0
6838,,-9.618371534055212,0
2756,,-8.225348474274437,0
564,,-8.076913833739512,0
8210,,6.029211457467719,0
292,,7.521026772288858,0
2869,,-5.741735248606437,0
2894,,-7.792903204092673,0
2067,,-9.395326363978953,0
3629,,-8.604671851808776,0
481,,-3.5192219293955485,0
7748,,-1.544517213165837,0
7256,,-10.017150103540024,0
366,,7.484484073027798,0
6571,,4.8437873743540525,0
8424,,7.465606509887795,0
4728,,-6.845701433420827,0
322,,-10.063057651776463,0
2382,,-1.8992754258127849,0
2163,,7.274328993636052,0
5658,,-3.386934600509907,0
519,,-7.447573237601103,0
7676,,-9.957786306158996,0
4815,,-10.228021723961048,0
561,,-9.233047283686027,0
503,,4.681738837759355,0
6368,,3.8429314259721785,0
1467,,5.848816092299508,0
6692,,7.872945540599612,0
5751,,-9.806100433635674,0
4925,,-9.175912704867011,0
6555,,-9.514022905207339,0
8379,,7.537630447536925,0
8391,,7.014686657974367,0
473,,-5.656650273483354,0
7697,,7.262774237315661,0
1192,,-2.0446748915613666,0
4297,,-5.414653257381581,0
1295,,7.3502272182107165,0
4893,,3.3534289521394123,0
5220,,-7.2352757257342315,0
4862,,-4.30786349786315,0
2715,,-4.811107329491011,0
429,,-8.573876158470249,0
7421,,7.7721537280609425,0
6808,,-10.563518074048762,0
8196,,-6.433853184875872,0
222,,-10.468300572821956,0
5649,,-7.1333875331743775,0
1068,,-9.293828815041199,0
6244,,-10.863843970026831,0
6889,,-0.17089209676533154,0
1696,,-8.54860838022908,0
4238,,-0.02295414537779994,0
5606,,-5.920297557000189,0
5274,,-10.08877143997526,0
4089,,-9.47604008525741,0
7804,,-9.576608328896313,0
7790,,-9.576300717111437,0
1032,,-7.8112438032403215,0
6061,,7.160061928529999,0
3605,,-5.656624128315301,0
7718,,-9.01210806708157,0
2315,,-10.757424893136752,0
1462,,8.031894301072839,0
3501,,7.547764120219574,0
761,,-10.059122817989973,0
6203,,4.957022959843054,0
8309,,7.617769908622179,0
202,,-7.8585403872548225,0
1237,,5.257488469956191,0
2552,,7.316611079625447,0
6718,,-9.719658908262431,0
2120,,-9.283668665365617,0
6494,,3.6177918300782745,0
45,,-6.682544511500812,0
8173,,-8.978853062771288,0
1062,,-6.812299516430643,0
1252,,2.5646141443731385,0
3680,,-8.895470483800265,0
4225,,-7.088782296620583,0
1589,,7.263619064172504,0
3596,,-10.217637798819993,0
2846,,-2.1055481273157444,0
6096,,7.796529072296837,0
3356,,0.6299851866556583,0
6116,,-9.19994623957752,0
5159,,-9.002536485262825,0
1312,,-9.747555590902016,0
1340,,-9.371464195659547,0
859,,5.8044749645196445,0
3384,,5.385722120967198,0
457,,-1.5464194431043787,0
3176,,-7.949505438457677,0
3015,,-7.156383876307593,0
1521,,7.986921377900697,0
5911,,5.686545180692521,0
161,,7.898126858775788,0
405,,-8.853671467955124,0
2285,,-9.46324864293025,0
3125,,-7.096710960898172,0
1946,,3.9041405591875487,0
6605,,-9.01838307144135,0
8006,,4.200913715349876,0
113,,-9.318743425051636,0
8317,,0.6258837942511623,0
3076,,7.62886238060072,0
255,,-9.067426619517427,0
5213,,6.698120037361826,0
5895,,-10.01047318113714,0
2982,,-10.287974131793053,0
7447,,-10.567709187441316,0
2517,,7.498249255901147,0
5031,,-10.085756091444336,0
3700,,3.578615735143342,0
4477,,-10.109166447376328,0
4917,,-8.246921187344956,0
1198,,-10.263741530062948,0
4777,,-8.558673935824231,0
100,,-8.47711756081415,0
6139,,-9.553901881759067,0
5597,,5.1146006340837715,0
1697,,-8.489268005814782,0
3162,,-8.466053663864862,0
6506,,-8.389856139801084,0
5728,,-8.214163828167939,0
1989,,-6.562318246541964,0
2338,,7.564308703050151,0
5234,,-6.7452122699060535,0
5584,,-8.841582772386461,0
2915,,-8.676935111119489,0
1092,,-8.5516022874891,0
4234,,-8.596412825279119,0
6134,,-9.875039702266244,0
6957,,-8.764260820245287,0
5702,,7.78927009097131,0
5759,,-9.146123193095274,0
8587,,-6.214372316996256,0
6752,,-9.844356618387453,0
6710,,-3.3425213569279344,0
3067,,6.023941993271412,0
7234,,-10.703241147487564,0
1552,,-9.067103636065204,0
3821,,-5.400956188392576,0
183,,-9.329562705741859,0
2065,,-8.338294260944659,0
1654,,8.091959038894705,0
5408,,-3.525172668151213,0
7661,,5.989605658157601,0
1488,,-10.272889989276132,0
8296,,-9.686512870407745,0
3592,,5.0299982883443635,0
6651,,-9.661827895682316,0
77,,-8.829772200496453,0
1972,,-9.120672551889367,0
7367,,7.827772595349742,0
3454,,2.8076248778667883,0
3192,,-10.515210635919214,0
5348,,-6.148352204569744,0
873,,-9.444698932121804,0
1518,,-6.747331476077473,0
5374,,-8.558328293377324,0
6538,,6.9424341278440656,0
5949,,-8.852225162085064,0
743,,-7.356628454044329,0
3558,,-8.292995902229595,0
4745,,-8.211031987905898,0
2996,,-9.078768367729976,0
2749,,5.880911975949595,0
4890,,-9.56293406390864,0
1642,,-7.095142234696969,0
7730,,-9.739233218080553,0
4024,,-6.616911395453258,0
1111,,3.0017861335262035,0
7644,,-4.942375660902112,0
6175,,5.8456174796921445,0
7115,,-8.268190214434744,0
2729,,-8.83359592137605,0
