,id,proba,label
3405,1235,8.510811805725098,0
7288,1236,-10.619141578674316,0
6016,1243,-11.331158638000488,0
7653,1245,3.1227622032165527,0
8295,1247,7.8817505836486825,0
3519,1256,8.29421329498291,0
7276,1258,8.201300621032715,0
3780,1264,-10.526066780090332,0
5713,1269,8.700836181640625,0
1264,1274,-4.763254165649414,0
1019,1275,-9.400044441223145,0
3243,1276,-9.764092445373537,0
1734,1293,-9.942649841308594,0
2733,1295,7.61785364151001,0
2190,1327,-8.205822944641112,0
6771,1329,-10.71235466003418,0
6950,1349,6.087563514709473,0
2771,1379,-8.802215576171875,0
7403,1382,-9.079416275024414,0
347,1389,-8.87283706665039,0
490,1392,-9.008490562438963,0
5836,1395,8.477396965026855,0
5171,1423,-11.34300422668457,0
8230,1436,8.569958686828612,0
7624,1439,-10.140559196472168,0
4953,1452,-8.523210525512695,0
5774,1465,-1.726786732673645,0
5246,1467,7.369548797607423,0
998,1468,-8.937612533569336,0
3158,1469,8.361381530761719,0
5122,1472,-7.844084739685059,0
778,1475,8.565463066101074,0
7656,1476,-8.381836891174316,0
4328,1483,-9.060561180114746,0
3542,1487,8.167988777160645,0
610,1492,-8.188295364379883,0
3709,1497,-2.3674356937408447,0
5393,1498,-4.904618740081787,0
495,1524,4.168086051940918,0
655,1526,-11.120415687561037,0
6729,1527,-4.163267135620116,0
6791,1529,-8.626372337341309,0
4187,1546,8.45927906036377,0
8159,1547,-8.63819408416748,0
8270,1548,-9.482751846313477,0
7975,1564,-10.768162727355957,0
1667,1568,8.476106643676758,0
38,1569,3.309700489044189,0
1951,1576,-10.066420555114746,0
2272,1578,8.336323738098145,0
6990,1579,8.312104225158691,0
2852,1589,7.8353843688964835,0
2576,1598,0.1524307280778885,0
2833,1637,-7.70543622970581,0
989,1642,8.164654731750487,0
6660,1643,8.154439926147461,0
8393,1649,8.7933349609375,0
3767,1653,4.314345836639403,0
521,1658,-9.439489364624023,0
4231,1672,-9.911455154418944,0
2910,1682,8.664707183837889,0
3632,1694,-6.928783893585205,0
5365,1698,-7.092123508453369,0
6592,1734,-7.437073707580566,0
5235,1736,-9.473899841308594,0
5482,1743,-11.393693923950195,0
5414,1746,-7.943075656890869,0
1114,1749,-11.142281532287598,0
6493,1756,-9.870965003967283,0
8292,1763,-5.460867404937744,0
8506,1768,-9.350175857543944,0
1059,1793,8.466471672058105,0
8171,1794,-9.244698524475098,0
4331,1823,-2.7724895477294917,0
7316,1827,-10.723162651062012,0
3037,1829,-7.580726623535156,0
6232,1835,-8.803919792175293,0
1376,1842,-10.97574234008789,0
101,1845,-8.566401481628418,0
5144,1854,-5.359023094177246,0
2203,1875,-9.80712604522705,0
6560,1892,-11.35483169555664,0
7856,1894,-9.881114959716797,0
359,1896,-6.090911388397218,0
4822,1924,5.787135601043701,0
5626,1943,-2.511427879333496,0
8282,1953,8.26636791229248,0
8250,1954,-9.573128700256348,0
5762,1956,-9.947012901306152,0
6914,1962,-7.255832195281982,0
8188,1972,-10.988465309143066,0
1367,1974,-8.990300178527832,0
4764,1975,8.320362091064451,0
317,2139,-8.236783981323242,0
20,2146,-6.320894241333008,0
6926,2153,-9.860000610351562,0
6742,2156,-8.860968589782715,0
4542,2158,8.368027687072754,0
5026,2165,9.142412185668944,0
4753,2168,-11.61514949798584,0
7817,2169,8.470475196838379,0
3911,2185,2.912135601043701,0
2629,2194,-8.902507781982422,0
3052,2315,-11.3243989944458,0
5537,2316,-10.957079887390137,0
