,id,proba,label
3405,1235,0.11669783759366048,1
7288,1236,-7.260112950531029,0
6016,1243,-7.2163607116510144,0
7653,1245,-0.09301622681500388,1
8295,1247,0.10598459476366437,1
3519,1256,0.11916481901665445,1
7276,1258,0.12074710841544713,1
3780,1264,-7.85157727879449,0
5713,1269,0.11924095222877615,1
1264,1274,-5.656585065585093,0
1019,1275,-4.431352698045486,0
3243,1276,-5.458443046842409,0
1734,1293,-8.074118191260009,0
2733,1295,0.11158301615844217,1
2190,1327,-6.736008031338569,0
6771,1329,-7.011323519118652,0
6950,1349,0.08230523808578957,1
2771,1379,-6.8279943462844095,0
7403,1382,-4.030362897915929,0
347,1389,-6.042952449708402,0
490,1392,-6.107805147552544,0
5836,1395,0.05939509974727832,1
5171,1423,-7.1766031548327245,0
8230,1436,0.1232041573003072,1
7624,1439,-7.110008005654027,0
4953,1452,-7.0955634306161715,0
5774,1465,-5.923651894270954,0
5246,1467,0.10532071146071212,1
998,1468,-4.143424364850259,0
3158,1469,0.12719276979870664,1
5122,1472,-5.825303445032537,0
778,1475,0.12390288028370415,1
7656,1476,-6.728212291767508,0
4328,1483,-5.724625290062091,0
3542,1487,0.12508021557849958,1
610,1492,-6.399186905666938,0
3709,1497,0.06486893958061557,1
5393,1498,-1.1867345487330505,0
495,1524,-3.510899905459488,0
655,1526,-5.796246466839528,0
6729,1527,-5.732435016650107,0
6791,1529,-6.591898301352699,0
4187,1546,0.12487315013323967,1
8159,1547,-6.013924252122727,0
8270,1548,-3.673982122592669,0
7975,1564,-7.001026882161776,0
1667,1568,0.11331018703616967,1
38,1569,-6.656180803131655,0
1951,1576,-5.528243815504171,0
2272,1578,0.11603971147511255,1
6990,1579,0.10099935436968747,1
2852,1589,0.11063372820083603,1
2576,1598,0.09930943888559847,1
2833,1637,-5.059041449337876,0
989,1642,0.10636570190947507,1
6660,1643,0.10498447439882057,1
8393,1649,0.11013793647362807,1
3767,1653,-5.353773958759263,0
521,1658,-4.552278391448539,0
4231,1672,-5.412244623770225,0
2910,1682,0.12695792655266874,1
3632,1694,-6.7962211468828775,0
5365,1698,-6.904354593879208,0
6592,1734,-1.5485795363854913,0
5235,1736,-5.598951406998769,0
5482,1743,-7.007617006820282,0
5414,1746,-6.151819578810272,0
1114,1749,-6.8010560467138435,0
6493,1756,-6.3595619532116965,0
8292,1763,-6.5115252701444515,0
8504,1768,-7.511710636017848,0
1059,1793,0.1240790261199744,1
8171,1794,-4.785297325304631,0
4331,1823,-4.376890210778681,0
7316,1827,-6.826708253094352,0
3037,1829,-0.7879729975923881,0
6232,1835,-3.3462013901096763,0
1376,1842,-7.905826436084503,0
101,1845,-4.623498519417195,0
5144,1854,-5.680658009469877,0
2203,1875,-2.807223317520818,0
6560,1892,-6.595396711270982,0
7856,1894,-4.182747534736876,0
359,1896,-3.81954795543658,0
4822,1924,0.10189497093776104,1
5626,1943,0.0798953523583488,1
8282,1953,0.12168189375784337,1
8250,1954,-7.289667286251338,0
5762,1956,-7.106456387208164,0
6914,1962,-6.186990164106005,0
8188,1972,-7.723924611839753,0
1367,1974,-5.3626960198058535,0
4764,1975,0.11209367081205357,1
317,2139,-6.8094336812866425,0
20,2146,-6.383791667278162,0
6926,2153,-8.261423809850577,0
6742,2156,-6.96685835994351,0
4542,2158,0.11764649765374205,1
5026,2165,0.12711656054642725,1
4753,2168,-7.230388104310633,0
7817,2169,0.08673673649836312,1
3911,2185,-1.5141860103997071,0
2629,2194,-6.763058964458492,0
3052,2315,-7.461502746445503,0
5537,2316,-6.684292134049891,0
2836,2317,0.11778374425394295,1
8216,2351,0.12187070149861425,1
6360,2358,0.1073330460800967,1
8112,2365,-6.430539186517483,0
8197,2367,-6.850473461907443,0
7191,2371,0.10134914358446513,1
5902,2374,0.1120855752214392,1
5725,2381,0.11474874278259575,1
4827,2384,-5.792809508974695,0
2725,2385,-6.032847137900188,0
7672,2389,0.12050315582229301,1
2136,2413,-0.7270512661424071,0
3036,2431,0.10933463960341833,1
5980,2435,0.11129636610463342,1
3802,2439,-3.537195991138174,0
4740,2456,-6.8801066020241555,0
1396,2457,0.10601705002769693,1
2611,2459,-6.3823483048336405,0
4665,2461,-7.097673064592923,0
1959,2467,-5.761188425666235,0
5228,2471,-7.173096505979072,0
2755,2475,-3.3659863591023886,0
75,2476,-6.736093370686992,0
8170,2481,0.1236711968888502,1
7255,2483,-6.259570865594277,0
236,2485,-5.675382892349527,0
59,2497,-6.340680777508858,0
692,2519,-5.7052487050504075,0
5336,2536,-4.279626085610281,0
6628,2537,-6.215625858068391,0
5750,2538,-6.735091480075719,0
5939,2543,-7.253376409708282,0
1706,2548,-8.003939429321473,0
5298,2561,0.12083780192934596,1
2691,2571,-7.012570252655546,0
6609,2576,-6.531762378801018,0
3893,2581,0.06522702284258604,1
8561,2593,-5.3700245130892865,0
2800,2594,0.1100584304395722,1
5963,2613,-1.4076760393338954,0
6551,2614,-6.0165618147772175,0
3413,2631,-7.105362108769612,0
6871,2647,-3.5986190042772934,0
3072,2653,0.10671259008238944,1
6118,2654,-6.254308324575572,0
5224,2657,0.10306460624552123,1
3575,2674,0.11689485753454765,1
8073,2687,-6.197383995221019,0
214,2691,-0.9183059974282416,0
7151,2716,-5.485601592266036,0
2872,2718,-7.078057143766332,0
7258,2719,0.11126923691196106,1
6370,2735,-2.1974640358408517,0
2701,2761,-7.253262032316232,0
2986,2763,-6.910886898631519,0
4282,2764,-4.647425905546838,0
7575,2768,0.11555798746657905,1
899,2769,-5.722037363512201,0
2790,2793,-1.636673521834113,0
1073,2795,-4.90331182604346,0
5194,2814,0.10202358903146784,1
8357,2815,0.12586351879792604,1
5647,2816,0.1151304187301424,1
6532,2831,0.11306244749186915,1
805,2841,-7.477260095986796,0
7129,2845,-0.05965753528580917,1
380,2849,0.10922546799937208,1
7168,2853,0.12429701962170565,1
3735,2854,0.12039799519445993,1
5596,2857,0.118579329307613,1
8401,2863,0.10778309815663636,1
7389,2867,-4.626192972871921,0
3305,2876,0.11051145250691223,1
6032,2891,0.1140283119646027,1
4344,2894,-5.9473209994654725,0
6345,2914,-6.386899980313281,0
1443,2917,0.11957863898242525,1
3082,2918,-6.354205824354644,0
1945,2935,-6.635288627522162,0
3346,2943,-0.7925368701970747,0
1450,2945,-0.19499048096386212,1
6237,2946,0.11239369241112426,1
980,2947,-7.783769179779266,0
7185,2951,-6.9694180673207455,0
2666,2956,-5.502839886479096,0
5557,2958,-6.737812561797744,0
2475,2965,0.113915715268656,1
6290,2967,0.10537453819599936,1
1305,2971,0.1225938100834172,1
8,2973,-6.089162126601416,0
5098,2974,-0.015420701771331096,1
5590,2975,-7.5193578000720285,0
2235,2983,-4.144337774189418,0
7698,2984,-5.332470461600454,0
1319,2987,-3.791723651275056,0
1753,3124,0.09838270804307618,1
6936,3128,0.11412304060059696,1
2965,3145,0.11320669029638088,1
8265,3148,0.09674301337787283,1
1142,3162,-5.8323617897251445,0
6872,3172,-5.002842534278995,0
2430,3178,0.12271734043605012,1
8326,3185,0.11957483621521565,1
6595,3186,-2.9113360925736007,0
738,3187,-5.522874120286039,0
5651,3189,-5.959933551474853,0
305,3241,-4.881464119265255,0
332,3246,-6.420377780363723,0
6274,3248,-7.0041914270218495,0
426,3251,-3.654206188790256,0
3860,3254,0.10575696241278483,1
7436,3256,-6.8071315900076925,0
3559,3257,0.10975983487685116,1
154,3258,0.11905058370510685,1
1574,3268,-5.313670051876875,0
124,3271,-2.4126278914120687,0
6482,3275,-5.176404755926994,0
8278,3276,-7.3216795733964455,0
6388,3279,-6.394035827392999,0
7933,3281,-6.72314583944009,0
7581,3285,-6.911487372258531,0
4751,3289,0.029626572740663663,1
4468,3291,0.1017336000061137,1
1573,3296,-6.626103854441693,0
715,3298,-5.862941678693211,0
1664,3418,-3.5719534567565843,0
8147,3421,0.12260123295908362,1
3065,3429,-5.913765889673067,0
7062,3468,-7.189523218039027,0
3915,3472,0.11134238332782978,1
4553,3479,0.09127094371902177,1
6818,3482,-6.3913060247649005,0
5435,3495,-8.061545180152677,0
3021,3528,-3.2901428743359853,0
4387,3547,-5.847253162588526,0
739,3574,-7.891845444820159,0
8436,3591,0.11315481423537088,1
8512,3594,-6.6209664115491496,0
1520,3615,-1.5463252473444309,0
4559,3629,-7.675692052888813,0
8140,3642,-7.356114278618567,0
5604,3659,-6.342542948869086,0
5978,3675,-5.440218455924223,0
7820,3678,-7.049167259953928,0
2028,3681,-1.4376808125256464,0
484,3685,-7.369016911688943,0
7152,3691,-5.648722664134254,0
5986,3715,-5.164783207310559,0
3549,3718,-3.5931833149074177,0
4730,3728,-5.733487839523551,0
6601,3751,-5.1939455133636265,0
5764,3756,0.11679245841323965,1
1444,3759,-6.938829143314107,0
8439,3764,0.12619325727537273,1
5721,3789,0.1113609500441259,1
6049,3794,0.11301534973070684,1
2287,3795,-7.83508537137501,0
5962,3841,0.0196834432129446,1
1627,3845,-0.033408415776927575,1
7714,3847,-7.391632176057124,0
5715,3849,-6.283248738873594,0
2330,3854,0.12227975913453162,1
3420,3861,-7.191309985651037,0
6556,3864,-3.3151711364191474,0
7818,3865,-6.499084191468472,0
2172,3871,-5.815921733065696,0
6448,3874,0.10022412184276773,1
6728,3875,-6.961063177095079,0
5843,3896,0.12685972883571026,1
4441,3917,-6.896074726330056,0
1048,3927,0.10160019539083764,1
8535,3928,-6.6693387383630265,0
5306,3942,-5.649890959474022,0
6961,3947,0.11881779538073595,1
638,3957,-2.294232962931453,0
6951,3962,-6.2454840865780445,0
824,3971,-4.998745354984981,0
4302,3981,-4.716354274023415,0
2612,3984,-6.018408848681604,0
2814,4125,-7.149226393678912,0
5084,4126,0.10573319181649192,1
3289,4132,-6.406732719299251,0
8191,4138,0.12784615486902806,1
4142,4152,-6.372599843485223,0
5423,4153,-4.102182846092056,0
6838,4156,-7.467364476740402,0
2756,4157,-6.195527436483263,0
564,4162,-6.142135106229155,0
8210,4163,0.10651906996827536,1
292,4175,0.10489002782332923,1
2869,4183,-5.983224828763612,0
2894,4185,-6.214358528506553,0
2067,4187,-6.614540561982935,0
3629,4217,-6.713756068480331,0
481,4253,-4.155636492483872,0
7748,4256,-5.576634264516013,0
7256,4257,-6.78582196661398,0
366,4263,0.10507291747066223,1
6571,4267,-0.15574052923434326,1
8424,4268,0.1171215221372437,1
4728,4273,-5.597600088399148,0
322,4278,-7.520306580738372,0
2382,4281,-6.025156555366187,0
2163,4287,0.12038155565815263,1
5658,4295,-5.3128663601145165,0
519,4296,-6.136209527812254,0
7676,4316,-6.481157937510767,0
4815,4321,-6.503685418801253,0
561,4325,-6.623154071289326,0
503,4326,0.09921070574227486,1
6368,4328,0.09542915450431066,1
1467,4356,0.10335686867035024,1
6692,4361,0.11608175274666395,1
5751,4372,-5.968866941333308,0
4925,4379,-5.314855974305457,0
6555,4387,-7.056993182886339,0
8379,4397,0.1167133864615712,1
8391,4529,0.12446660967241654,1
473,4568,-4.9666501653861035,0
7697,4579,0.1071291126183876,1
1192,4591,-4.94593770164599,0
4297,4597,-6.038964380653744,0
1295,4619,0.12238488663997475,1
4893,4623,0.08649437148088841,1
5220,4629,-1.9651641796007189,0
4862,4637,-6.101428268929096,0
2715,4639,-6.265392038430057,0
429,4651,-7.005043715682904,0
7421,4658,0.12693233683133742,1
6808,4675,-7.001237991819713,0
8196,4682,-4.208758057678175,0
222,4683,-6.552353220771646,0
5649,4689,-4.659726705138861,0
1068,4695,-6.277515183676098,0
6244,4712,-6.779941298684612,0
6889,4718,-5.367176761601197,0
1696,4719,-6.383524413739673,0
4238,4726,-1.031962435184695,0
5606,4729,-3.0909744603025495,0
5274,4732,-7.422118234959385,0
4089,4735,-6.729485753381518,0
7804,4758,-5.338291921217914,0
7790,4759,-6.8384666252134325,0
1032,4762,-1.188620456624124,0
6061,4765,0.11275781544387332,1
3605,4768,-6.290142646161822,0
7718,4782,-7.698113923632518,0
2315,4783,-7.193321937955388,0
1462,4786,0.12215272215195035,1
3501,4791,0.10911526935337024,1
761,4798,-3.711099789469154,0
6203,4813,0.11853770650277334,1
8309,4819,0.11203980958739952,1
202,4823,-5.608970750090853,0
1237,4827,0.10721744640520364,1
2552,4859,0.12079057202865373,1
6718,4861,-7.497321134706705,0
2120,4863,-6.23731901055627,0
6494,4873,0.1055012258501498,1
45,4876,-4.1368610652083895,0
8173,4891,-5.378805087731774,0
1062,4892,-4.9655349140990355,0
1252,4912,0.04094326202007412,1
3680,4915,-5.21576959193551,0
4225,4917,-2.564497481720398,0
1589,4918,0.10106129048585087,1
3596,4923,-7.316302141439027,0
2846,4926,-2.9498151689137315,0
6096,4928,0.11766832455416458,1
3356,4938,-5.676217422607912,0
6116,4971,-5.626207003771952,0
5159,4975,-8.100871062225075,0
1312,4976,-7.119328584525339,0
1340,4986,-6.489029903719961,0
859,5123,0.10970239908196114,1
3384,5127,0.11549505522995378,1
457,5129,-4.6223806627077755,0
3176,5134,-4.531145007510024,0
3015,5138,-5.8180764199908745,0
1521,5148,0.12180401462678082,1
5911,5164,0.10870937562285944,1
161,5172,0.12539337127599104,1
405,5183,-5.716387546701671,0
2285,5189,-3.0308523821990194,0
3125,5198,-6.1450517013612656,0
1946,5214,0.12101185042041054,1
6605,5231,-4.436817543765372,0
8006,5241,0.1080996396050246,1
113,5249,-7.032807845147788,0
8317,5261,0.08809915612784222,1
3076,5264,0.12573391955349414,1
255,5269,-6.352585810491631,0
5213,5273,0.1045856768578162,1
5895,5276,-7.334230016923175,0
2982,5283,-7.354691070369504,0
7447,5294,-7.849103260974759,0
2517,5297,0.1188151937233285,1
5031,5327,-7.064683977221921,0
3700,5329,-0.11720872501025573,1
4477,5362,-6.40015617179559,0
4917,5369,-4.458970702148665,0
1198,5372,-6.7118686981736815,0
4777,5376,-6.547547424311199,0
100,5384,-7.19876403733765,0
6139,5387,-5.659727041559528,0
5597,5398,0.10683389637574764,1
1697,5421,-4.601458728321772,0
3162,5436,-6.26290342012115,0
6506,5437,-5.3779168827564146,0
5728,5463,-5.464782057279979,0
1989,5468,-6.306931741608765,0
2338,5471,0.12256613971319195,1
5234,5476,-3.915630199695237,0
5584,5479,-1.2676810262492522,0
2915,5482,-4.295783061454317,0
1092,5483,-6.5858133528120115,0
4234,5489,-6.362652418043008,0
6134,5498,-6.964831346813402,0
6957,5612,-6.473794409753102,0
5702,5614,0.11215370586050223,1
5759,5617,-6.640684324066019,0
8587,5618,-5.333411365303668,0
6752,5619,-7.448871832591423,0
6710,5642,-0.1460501080765822,1
3067,5643,0.10080550483290003,1
7234,5649,-6.938841698423145,0
1552,5672,-6.2771308423850085,0
3821,5689,-1.7026489169449794,0
183,5712,-5.322980986438751,0
2065,5716,-4.512707625600328,0
1654,5719,0.1195060340311046,1
5408,5726,-3.684765450467809,0
7661,5736,0.10804038138200127,1
1488,5741,-6.648972130466461,0
8296,5743,-7.57694946674354,0
3592,5749,0.12120143268268695,1
6651,5761,-7.0742066145485305,0
77,5762,-6.6312302457129535,0
1972,5781,-6.236109306146451,0
7367,5782,0.1264060031555088,1
3454,5784,0.09883153802348704,1
3192,5789,-7.346938256003151,0
5348,5793,-2.974761980473544,0
873,5798,-7.214872382252335,0
1518,5813,-7.040820537135043,0
5374,5824,-6.303281749059737,0
6538,5826,0.117503844184773,1
5949,5832,-6.876805757482136,0
743,5841,-5.976007184349071,0
3558,5847,-6.201840032197461,0
4745,5863,-6.063628256638832,0
2996,5869,-6.6134964953572695,0
2749,5872,0.11168890133807123,1
4890,5874,-6.254528020552424,0
1642,5912,-4.595324922552324,0
7730,5914,-7.621146340279617,0
4024,5916,-5.532148730427082,0
1111,5917,0.11601815040855393,1
7644,5918,-4.639188327681357,0
6175,5926,0.11726106947830968,1
7115,5928,-6.835860480360348,0
2729,5931,-6.753836999255233,0
7979,5936,-4.638703615844458,0
2842,5941,0.10853468586727323,1
7600,5942,0.10646283183677377,1
6516,5943,0.10246148861646676,1
5278,5947,-7.498128439501118,0
6201,5948,-6.349971234405732,0
7922,5972,-6.740416718882215,0
2668,5973,-5.4305200322496985,0
4424,5976,-0.3633895193136911,1
702,5984,-2.652229714927897,0
5696,5986,-5.0866441380468475,0
2871,5987,0.09208253712344527,1
5635,6125,-5.9772966658457625,0
5222,6127,-6.189217398893273,0
5490,6147,-4.102488162415384,0
981,6153,-4.755619577689492,0
7984,6157,0.06144442383666016,1
4071,6158,-6.531092728350762,0
3053,6175,-5.642044245616107,0
6519,6179,0.1229381271460362,1
2224,6194,-7.219604580263362,0
960,6197,-4.259246706451629,0
7469,6198,-4.934646258804103,0
2627,6213,0.11203277371047972,1
379,6218,-3.809493092324909,0
3712,6237,-6.418296465502223,0
902,6239,-2.4000617693381674,0
7875,6248,-2.891272833624096,0
7295,6275,-5.784702635213884,0
2690,6291,-6.258352592337848,0
5340,6293,0.12131639712236235,1
8184,6295,-6.699354424408728,0
3191,6315,0.1201618812661365,1
3325,6319,-0.508886242848325,1
2259,6325,-5.522032488528444,0
4284,6345,-6.653560646839838,0
7598,6349,0.09981888734079757,1
565,6357,-6.812666858293529,0
174,6359,-3.8190682029448304,0
2537,6374,0.11892818881691533,1
1623,6375,-6.8410784871901615,0
4667,6378,-1.7255278454892196,0
821,6392,-6.46441776770116,0
1230,6412,-6.775734690335084,0
3074,6415,0.1089839663840112,1
40,6418,-5.617729464510383,0
5009,6425,-7.678638945437642,0
157,6431,-6.779320572586509,0
8179,6435,0.10687435250445464,1
872,6439,-6.31997342598067,0
259,6458,-7.193458841332227,0
357,6471,0.10798068824000696,1
5995,6479,0.10196830233703788,1
7342,6481,-4.858757317858994,0
3554,6482,0.11119317628688308,1
593,6483,0.11446955483409968,1
7449,6489,0.11562343971527685,1
7175,6513,-6.3312989783253215,0
5610,6514,-4.4972802745047895,0
4076,6519,0.12291309526052854,1
2940,6531,-5.659811643535261,0
5174,6534,0.1063405792403957,1
4697,6537,-6.29052598942765,0
2583,6539,-7.028359257301041,0
2118,6541,0.1169914020141694,1
2605,6543,0.12768098835213262,1
1242,6547,0.1188238887137708,1
2557,6579,-4.955527572048858,0
7541,6584,0.05589790921487782,1
8321,6589,0.12127229827390144,1
6890,6597,-6.967532790879954,0
6537,6712,-6.40059335258128,0
4394,6714,-7.248794473459612,0
5402,6715,-5.4767525749035855,0
1677,6725,-5.702032181768273,0
2962,6728,-0.30002738106210153,1
5025,6739,-6.8687577924346765,0
3998,6749,-5.802047720950839,0
4631,6759,0.12288789274271188,1
8174,6781,0.11478684192668262,1
4812,6791,-6.99091091578469,0
6698,6793,-7.784559359960706,0
2953,6794,-5.662058004985363,0
3411,6795,0.12403646542760945,1
911,6798,-5.038186276861366,0
5817,6823,0.11897855817953648,1
7030,6824,0.12016965424233407,1
7058,6825,-0.5448623776655361,0
319,6832,0.12595459732851194,1
5676,6842,-6.420485320642495,0
6090,6845,0.12617945073383138,1
1733,6847,-5.861642518316398,0
6204,6852,-6.150047940138732,0
7708,6859,0.10832741364299303,1
8412,6871,0.11374297140292602,1
172,6873,0.12031530334407173,1
4938,6874,0.1121600431989617,1
7294,6875,-5.74497915188871,0
6653,6892,-4.391203265443921,0
977,6893,0.11544537508299925,1
3894,6897,-0.03803501691720389,1
5875,6914,0.11142919786990152,1
2551,6934,0.12160517299573405,1
76,6937,0.11193388211111448,1
1711,6945,-6.096485587298813,0
6874,6948,-6.259397283038689,0
7433,6951,-5.644010622645036,0
5293,6952,-6.525752112767727,0
6828,6973,-4.09040883530336,0
1755,6985,-1.4553969202365675,0
4988,6987,0.08363399715563975,1
892,7124,-6.075333387194772,0
3812,7125,0.11623294283831542,1
7621,7126,-6.956949492585758,0
4002,7134,-4.026274423635558,0
5622,7159,0.11511207912499954,1
4168,7164,-7.300109058284985,0
489,7192,0.10414223213920157,1
3655,7194,-7.527420687463068,0
970,7215,-7.12980691543859,0
3923,7218,-0.4829402040250861,1
6183,7219,-6.8156186918766695,0
1044,7234,-4.503509726760013,0
4755,7236,0.10470579402406616,1
5437,7238,-6.1145710848098185,0
7024,7239,-1.5557305762613571,0
4544,7241,-6.311167952908566,0
1372,7248,-5.844783052497903,0
466,7249,-4.698036155156811,0
2156,7254,0.12406756393944418,1
562,7258,-5.2960995302663765,0
7507,7259,-7.2292802541885495,0
5438,7261,0.11498649293963673,1
3580,7268,-6.285961059599418,0
3457,7269,-6.747355577397297,0
1637,7285,-4.960302780291206,0
6770,7286,-7.332781002510557,0
3116,7293,0.11273574076612038,1
6624,7294,0.12560754906115468,1
975,7312,-5.852888625110332,0
