,id,proba,label
3405,1235,0.41516275820204296,1
7288,1236,-5.096639290936038,0
6016,1243,-5.0992912501586485,0
7653,1245,-4.708711497365488,0
8295,1247,0.425690028876897,1
3519,1256,0.4273455700317556,1
7276,1258,0.43828241986883465,1
3780,1264,-5.244702967959412,0
5713,1269,0.422188008922704,1
1264,1274,-4.67354272188125,0
1019,1275,-4.321631441900377,0
3243,1276,-5.102452449926016,0
1734,1293,-5.077775522391365,0
2733,1295,0.420909067535878,1
2190,1327,-3.726677925116784,0
6771,1329,-5.293239600456132,0
6950,1349,0.3848806537760005,1
2771,1379,-4.66254747952709,0
7403,1382,-4.7431176562158806,0
347,1389,-4.706746385991374,0
490,1392,-4.425609047442896,0
5836,1395,0.3971821793197415,1
5171,1423,-4.999078110058501,0
8230,1436,0.4556690486971745,1
7624,1439,-5.1503609194821305,0
4953,1452,-5.1325377480531085,0
5774,1465,-4.278102209261774,0
5246,1467,0.3859472582722999,1
998,1468,-4.9421497660506155,0
3158,1469,0.4542242042656093,1
5122,1472,-4.438523801171034,0
778,1475,0.44805657008901456,1
7656,1476,-4.697844381337847,0
4328,1483,-4.929994342151772,0
3542,1487,0.4625631990701232,1
610,1492,-4.583623184332494,0
3709,1497,0.3749295796836239,1
5393,1498,-4.278404986577983,0
495,1524,-4.43090102438111,0
655,1526,-4.316562237123594,0
6729,1527,-5.054681270909964,0
6791,1529,-4.543624698764718,0
4187,1546,0.4233479250875357,1
8159,1547,-4.183952107402358,0
8270,1548,-4.487253230567498,0
7975,1564,-5.123305830132847,0
1667,1568,0.3960887545877236,1
38,1569,-4.582721318510178,0
1951,1576,-4.0605866482038415,0
2272,1578,0.3778604004825464,1
6990,1579,0.3994892769224399,1
2852,1589,0.4271254345789526,1
2576,1598,-1.337417550323858,0
2833,1637,-5.0409133731673235,0
989,1642,0.3726786762643817,1
6660,1643,0.4216213800172862,1
8393,1649,0.41996637482912297,1
3767,1653,-4.510944956377366,0
521,1658,-4.928004911182273,0
4231,1672,-4.256343121265964,0
2910,1682,0.4754186547917645,1
3632,1694,-4.626517981711294,0
5365,1698,-4.175955312473488,0
6592,1734,-3.8672275938426464,0
5235,1736,-3.894813901227103,0
5482,1743,-4.6895583478085,0
5414,1746,-4.900410419748561,0
1114,1749,-4.910101369602658,0
6493,1756,-5.04368126491017,0
8292,1763,-4.40229702291109,0
8504,1768,-5.317206009914509,0
1059,1793,0.3974994147377789,1
8171,1794,-4.481283809703811,0
4331,1823,-3.870397612651116,0
7316,1827,-4.7265819608330615,0
3037,1829,-3.774600455472577,0
6232,1835,-4.456467093611074,0
1376,1842,-4.93846404588183,0
101,1845,-3.4925982525874013,0
5144,1854,-4.08069366481021,0
2203,1875,-2.9286291661581747,0
6560,1892,-4.9859545483193255,0
7856,1894,-4.169066117273004,0
359,1896,-3.972252244941685,0
4822,1924,0.4244149163205885,1
5626,1943,0.282495003009743,1
8282,1953,0.4607248273254519,1
8250,1954,-4.864160358470363,0
5762,1956,-3.898413581748103,0
6914,1962,-4.717131432692513,0
8188,1972,-5.1680474901602915,0
1367,1974,-4.706182450408376,0
4764,1975,0.38032767669557616,1
317,2139,-4.865726605853308,0
20,2146,-4.3553834226502754,0
6926,2153,-4.990173180395589,0
6742,2156,-4.664798431207555,0
4542,2158,0.4375642181595263,1
5026,2165,0.4771903671008422,1
4753,2168,-5.0367612072039964,0
7817,2169,0.3654780216950652,1
3911,2185,-4.062027447917612,0
2629,2194,-4.540640354706603,0
3052,2315,-5.2590629259139074,0
5537,2316,-4.350499323896923,0
2836,2317,0.40905497746655134,1
8216,2351,0.4440723335470106,1
6360,2358,0.4265279578071473,1
8112,2365,-5.1905253947675964,0
8197,2367,-4.986548393964206,0
7191,2371,0.35924216976673545,1
5902,2374,0.16033944874479225,1
5725,2381,0.412402948955293,1
4827,2384,-4.852506628933343,0
2725,2385,-4.56042315121698,0
7672,2389,0.4367930282321759,1
2136,2413,-2.6747291359189918,0
3036,2431,0.4358971592698633,1
5980,2435,0.3860923633926608,1
3802,2439,-4.927800859148767,0
4740,2456,-4.302365160613555,0
1396,2457,0.3951438709779258,1
2611,2459,-3.849013921945306,0
4665,2461,-4.871961120245106,0
1959,2467,-4.6978352705799855,0
5228,2471,-4.444913707873655,0
2755,2475,-3.5764199441866316,0
75,2476,-4.236563183864057,0
8170,2481,0.43263828503917184,1
7255,2483,-4.975400141913059,0
236,2485,-3.477679762686525,0
59,2497,-4.924437523244938,0
692,2519,-4.945382606180737,0
5336,2536,-4.652665867669051,0
6628,2537,-4.83547435252291,0
5750,2538,-4.610677448742272,0
5939,2543,-4.65389650214295,0
1706,2548,-5.231297319480289,0
5298,2561,0.4525387814218521,1
2691,2571,-5.025361100661558,0
6609,2576,-4.4004592392206225,0
3893,2581,0.3732780618321251,1
8561,2593,-5.021883902874679,0
2800,2594,0.4009629976117934,1
5963,2613,-4.337255965217846,0
6551,2614,-3.5936887868255774,0
3413,2631,-4.6587933315228565,0
6871,2647,-2.36659284864954,0
3072,2653,0.4214767346481506,1
6118,2654,-4.2836883622149085,0
5224,2657,0.3943911131225521,1
3575,2674,0.4093679408411412,1
8073,2687,-4.824525225590807,0
214,2691,-4.407462624908263,0
7151,2716,-4.600837287953831,0
2872,2718,-4.85289663272906,0
7258,2719,0.3730509511974373,1
6370,2735,-3.4540656953760083,0
2701,2761,-5.199066432388852,0
2986,2763,-4.105373135487873,0
4282,2764,-5.361145085995911,0
7575,2768,0.4215139474311541,1
899,2769,-4.490394631572628,0
2790,2793,-4.155461851342799,0
1073,2795,-4.548274977978513,0
5194,2814,0.4443625040576774,1
8357,2815,0.44947568954244027,1
5647,2816,0.39156189873019626,1
6532,2831,0.4360409794528967,1
805,2841,-4.685386293862493,0
7129,2845,-4.681864342575565,0
380,2849,0.4436320572809652,1
7168,2853,0.4419000851006645,1
3735,2854,0.39420726815834223,1
5596,2857,0.4049916534504151,1
8401,2863,0.3826239671213161,1
7389,2867,-4.702656674129264,0
3305,2876,0.42729418861214896,1
6032,2891,0.42855292262447,1
